Total Accesses:,7086622
Frames,Missees,Miss Rate
623, 6881332, 0.971031
624, 6881766, 0.971093
625, 6882212, 0.971156
626, 6882664, 0.971219
627, 6883113, 0.971283
628, 6883568, 0.971347
629, 6884013, 0.971410
630, 6884432, 0.971469
631, 6884874, 0.971531
632, 6885291, 0.971590
633, 6885729, 0.971652
634, 6886191, 0.971717
635, 6886645, 0.971781
636, 6887091, 0.971844
637, 6887505, 0.971902
638, 6887935, 0.971963
639, 6888354, 0.972022
640, 6888770, 0.972081
641, 6889197, 0.972141
642, 6889645, 0.972204
643, 6890070, 0.972264
644, 6890527, 0.972329
645, 6890921, 0.972384
646, 6891361, 0.972447
647, 6891783, 0.972506
648, 6892214, 0.972567
649, 6892630, 0.972626
650, 6893061, 0.972686
651, 6893492, 0.972747
652, 6893950, 0.972812
653, 6894356, 0.972869
654, 6894793, 0.972931
655, 6895212, 0.972990
656, 6895617, 0.973047
657, 6896046, 0.973108
658, 6896526, 0.973175
659, 6896960, 0.973237
660, 6897380, 0.973296
661, 6897769, 0.973351
662, 6898196, 0.973411
663, 6898615, 0.973470
664, 6898999, 0.973524
665, 6899390, 0.973580
666, 6899763, 0.973632
667, 6900164, 0.973689
668, 6900553, 0.973744
669, 6900951, 0.973800
670, 6901369, 0.973859
671, 6901752, 0.973913
672, 6902128, 0.973966
673, 6902527, 0.974022
674, 6902918, 0.974077
675, 6903303, 0.974132
676, 6903675, 0.974184
677, 6904049, 0.974237
678, 6904421, 0.974289
679, 6904813, 0.974345
680, 6905199, 0.974399
681, 6905595, 0.974455
682, 6906014, 0.974514
683, 6906400, 0.974569
684, 6906805, 0.974626
685, 6907158, 0.974676
686, 6907533, 0.974729
687, 6907896, 0.974780
688, 6908279, 0.974834
689, 6908661, 0.974888
690, 6909056, 0.974943
691, 6909459, 0.975000
692, 6909824, 0.975052
693, 6910213, 0.975107
694, 6910571, 0.975157
695, 6910932, 0.975208
696, 6911323, 0.975263
697, 6911704, 0.975317
698, 6912081, 0.975370
699, 6912452, 0.975423
700, 6912826, 0.975475
701, 6913170, 0.975524
702, 6913540, 0.975576
703, 6913908, 0.975628
704, 6914285, 0.975681
705, 6914656, 0.975734
706, 6915028, 0.975786
707, 6915387, 0.975837
708, 6915747, 0.975888
709, 6916080, 0.975935
710, 6916487, 0.975992
711, 6916860, 0.976045
712, 6917213, 0.976095
713, 6917615, 0.976151
714, 6917983, 0.976203
715, 6918342, 0.976254
716, 6918717, 0.976307
717, 6919086, 0.976359
718, 6919451, 0.976410
719, 6919824, 0.976463
720, 6920162, 0.976511
721, 6920556, 0.976566
722, 6920922, 0.976618
